audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000038,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000038.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000038.txt,458.559,473.33,14.771,Tuy nhiên bây giờ nó có một cái tình trạng mà chúng ta dễ thấy là người ta sẽ yêu cầu nhân viên của cái công ty hay doanh nghiệp của mình kiêm nhiệm luôn cho một cái mảng mới người ta khỏi phải thử sai,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000039,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000039.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000039.txt,470.439,484.85,14.411,một cái mảng mới người ta khỏi phải thử sai khỏi phải tìm hiểu về tư cách về cá nhân về thái độ lao động gì đó của những người mới tất nhiên sẽ có những người họ từ chối họ nói là tôi chỉ biết cái việc,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000040,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000040.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000040.txt,482.559,498.17,15.611,họ từ chối họ nói là tôi chỉ biết cái việc này và tôi chỉ chuyên việc này tôi cũng có thể kim thêm những cái việc khác được nhưng bây giờ cái không khí mà tuyển dụng lao động nó không có còn dễ giải,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000041,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000041.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000041.txt,493.839,509.15,15.311,tuyển dụng lao động nó không có còn dễ giải ào tuyển người vô không được thì mình thải ra được như trước đây nữa nếu mà có xem xét kỹ chúng ta thấy có ba cái nguyên nhân khi người ta tuyển vô người,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000042,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000042.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000042.txt,506.38,519.409,13.029,cái nguyên nhân khi người ta tuyển vô người mới thứ nhất là người ta bị khuyết cái vị trí cần thiết ví dụ cái người cũ người ta chuyển địa bàn sinh sống hay là thôi người ta Chán quá người ta muốn đổi,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000043,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000043.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000043.txt,517.12,530.93,13.81,là thôi người ta Chán quá người ta muốn đổi qua một cái công việc khác thiếu một cái vị trí một cái post quan trọng thì người ta phải tuyển người vô làm cái công việc đó thứ hai là người ta thử nghiệm các,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000044,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000044.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000044.txt,528.04,544.61,16.57,công việc đó thứ hai là người ta thử nghiệm các cái công việc mới tôi nói ví dụ như là bây giờ tuyển một người mà ngồi thực hiện cái lệnh cho cái chat gpt cũng là một cái công việc mới Và cái việc đó,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000045,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000045.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000045.txt,541.42,556.67,15.25,cũng là một cái công việc mới Và cái việc đó chắc chắn là nó đòi hỏi những cái kỹ năng mới những cái suy nghĩ tìm hiểu và thực hiện nó hết sức là mới mẻ và cái điểm thứ ba là có một cái khủng hoảng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000046,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000046.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000046.txt,553.54,569.509,15.969,cái điểm thứ ba là có một cái khủng hoảng nào đó xảy ra và người ta cần lao động tức thì đắp vô để mà đáp ứng được cái yêu cầu công việc của mình hiện nay nó có một cái từ gọi là tuyển dụng Thầm,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000047,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000047.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000047.txt,565.66,581.15,15.49,nay nó có một cái từ gọi là tuyển dụng Thầm Lặng tức là người ta không có đăng báo người ta không có lên tivi người ta cũng không lên Facebook là tuyển dụng người mà là người ta tìm cách để tuyển đăng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000048,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000048.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000048.txt,577.18,591.47,14.29,dụng người mà là người ta tìm cách để tuyển đăng trong một cái đối tượng giới hạn mà đối tượng mục tiêu để có thể tuyển được người hoặc là trong những người quen hoặc là trong những người nhân viên cũ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000049,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000049.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000049.txt,588.16,607.009,18.849,quen hoặc là trong những người nhân viên cũ do hoàn cảnh gia đình chứ không phải là do họ bị kỷ luật gì đó thì người ta bắt đầu quay trở lại tìm lại cái quyển sách đó tức là một cái cuộc tuyển dụng mà có cân nhắc và loại bỏ những yếu tố,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000050,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000050.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000050.txt,602.199,616.79,14.591,tuyển dụng mà có cân nhắc và loại bỏ những yếu tố rủi ro do không có cái sự quen biết trước cho nên cái gọi là tuyển dụng Thầm Lặng hình như nó càng ngày nó càng trở,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000051,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000051.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000051.txt,613.0,626.99,13.99,Thầm Lặng hình như nó càng ngày nó càng trở nên là quan trọng hơn cũng quan trọng một cách thầm lặng nhưng mà cái cách tuyển dụng như vậy cho thấy được là cái,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000052,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000052.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000052.txt,623.62,640.49,16.87,cách tuyển dụng như vậy cho thấy được là cái thị trường lao động của năm 2023 là có những cái yếu tố khá là đặc biệt và khó khăn một người bạn của chúng tôi cho một cái thông tin khá là hay là trong khi những cái công ty hiện nay người ta muốn,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000053,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000053.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000053.txt,637.24,652.63,15.39,khi những cái công ty hiện nay người ta muốn số hóa cái quy trình công việc của người ta để có thể kiểm soát được cái công việc của mình cho nó dễ dàng thì người ta bắt buộc kiểm soát thường xuyên cái,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000054,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000054.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000054.txt,648.819,664.49,15.671,người ta bắt buộc kiểm soát thường xuyên cái chất lượng công việc cái quy trình công việc của những cái người lao động tôi biết có công ty khá là thành công và anh bạn của chúng tôi ảnh nói tôi không có,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000055,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000055.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000055.txt,661.96,676.13,14.17,anh bạn của chúng tôi ảnh nói tôi không có làm cái gì mà nó gọi là nó quá ngạt nghèo buổi sáng anh ở nhà anh có thể check in và anh ghi vào là đây kế hoạch công việc của tôi ngày hôm nay đây tôi,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000056,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000056.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000056.txt,674.44,688.79,14.35,kế hoạch công việc của tôi ngày hôm nay đây tôi có mặt Đây đủ chừng trong vòng 2 phút buổi chiều khi anh kết thúc công việc anh cũng cần chừng ấy cái thời gian để anh cho biết là công việc của tôi ngày hôm là nó bao nhiêu đây và tôi có,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000057,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000057.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000057.txt,686.379,700.31,13.931,ngày hôm là nó bao nhiêu đây và tôi có cái việc này tôi còn chưa làm được như vậy Công việc nó không có nặng nề Tuy nhiên nó đòi hỏi một cái thái độ có kỷ luật nghiêm túc đúng thời gian đúng yêu,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000058,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000058.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000058.txt,696.699,711.59,14.891,kỷ luật nghiêm túc đúng thời gian đúng yêu cầu không Có kề cà không có tùy hứng Tuy nhiên lại cũng có những cái cơ quan họ ngặt nghèo quá Thí dụ như Cứ hai tiếng đồng hồ tôi bắt là nhân viên của tôi,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000059,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000059.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000059.txt,709.3,724.43,15.13,hai tiếng đồng hồ tôi bắt là nhân viên của tôi check in một lần tôi So cái check in lúc 8 giờ lúc 10 giờ lúc 12 giờ lúc 2 giờ hơn và nó là hàm cho cái người lao động cảm thấy như mình không được tin cậy dần,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000060,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000060.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000060.txt,721.24,734.81,13.57,lao động cảm thấy như mình không được tin cậy dần người ta cảm thấy người ta chán và đã xảy ra những cái vụ là xin nghỉ việc từ đó chúng tôi cũng thấy chung quanh cái việc là bố trí công ở tại cơ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000061,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000061.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000061.txt,732.4,746.81,14.41,chung quanh cái việc là bố trí công ở tại cơ quan kiểm tra cái chất lượng công việc nó cũng đã khó rồi thì nếu anh watform home anh làm việc ở nhà đó là cả một cái nghệ thuật trong quản lý lao động mà tôi,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000062,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000062.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000062.txt,743.259,760.85,17.591,cái nghệ thuật trong quản lý lao động mà tôi tin rằng không có một công thức chung phải là tùy theo cái tính chất của công việc và cái đặc điểm của cái đội ngũ lao động của mình để đi đến một cái sự thống nhất giữa mình là người sử dụng lao động,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000063,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000063.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000063.txt,758.079,774.17,16.091,thống nhất giữa mình là người sử dụng lao động với lại người lao động Tôi nghĩ là đã đến lúc cái việc mà tuyển dụng lao động càng ngày nó càng khó khăn quá Cái yêu cầu về chất lượng nó không giảm Nhưng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000064,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000064.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000064.txt,770.56,787.21,16.65,yêu cầu về chất lượng nó không giảm Nhưng cái Tâm trạng của cái người lao động hiện nay nó khá là xáo trộn,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000065,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000065.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000065.txt,776.98,794.99,18.01,lao động hiện nay nó khá là xáo trộn câu chuyện của chúng ta hôm nay là nói về một cái nền kinh tế được viết và dịch,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000066,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000066.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000066.txt,790.18,809.09,18.91,câu chuyện của chúng ta hôm nay là nói về một cái nền kinh tế được viết và dịch ra là nền kinh tế lười biếng Thật ra tôi muốn dùng một cái từ nó hiền hòa hơn nó gọi là một cái nền dịch vụ cho gia đình nhưng người viết và người đưa tin muốn,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000067,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000067.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000067.txt,805.12,821.629,16.509,gia đình nhưng người viết và người đưa tin muốn nhấn mạnh là một cái nền kinh tế mà công việc thường ngày của những người nội trợ bây giờ người ta không có muốn làm nữa người ta đi làm ở các công ty ở các xí,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000068,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000068.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000068.txt,817.9,831.71,13.81,nữa người ta đi làm ở các công ty ở các xí nghiệp ta lãnh lương cao công người ta về người ta thuê lại một cái lực lượng đi làm dịch vụ gia đình nó gọi là một nền kinh tế lười biếng đây là câu chuyện,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000069,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000069.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000069.txt,828.819,843.17,14.351,một nền kinh tế lười biếng đây là câu chuyện đang diễn ra ở nước bạn Trung Quốc tôi thấy người ta có giới thiệu bốn cái loại dịch vụ mà hiện này các cái Gia Đình Của thị dân Trung Quốc người ta sử dụng khá,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000070,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000070.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000070.txt,840.579,855.769,15.19,Của thị dân Trung Quốc người ta sử dụng khá là nhiều thứ nhất là người ta kêu người tới nấu ăn theo giờ ở nhà tức là lâu nay mình hay thuê những người giúp việc theo giờ những người đó người ta đến người ta Quét sân Quét nhà ta giặt đồ ta phơi đồ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000071,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000071.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000071.txt,852.819,868.43,15.611,người ta Quét sân Quét nhà ta giặt đồ ta phơi đồ nhưng bây giờ những người này Họ chỉ làm một công việc có tính chuyên nghiệp là họ tới họ nấu ăn thôi có vẻ dễ ăn đúng không các bạn Tại vì coi như là ở nhà đó người ta có thể người ta đưa cái thực,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000072,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000072.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000072.txt,865.48,882.29,16.81,nhà đó người ta có thể người ta đưa cái thực đơn cho mình đi chợ hoặc là người ta đi chợ sẵn rồi mình tới mình sơ chế xong rồi Mình nấu xong là mình phủi tay mình đi về nhưng mà nó không phải như vậy có ba vấn đề đặt ra cho cái dịch vụ này thứ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000073,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000073.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000073.txt,878.379,893.269,14.89,có ba vấn đề đặt ra cho cái dịch vụ này thứ nhất quan trọng nhất là cái sự đảm bảo an toàn trong cái việc nấu nướng thứ hai là làm sao để đảm bảo tiêu chuẩn đảm bảo,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
