audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000001,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000001.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000001.txt,8.48,16.57,8.09,[âm nhạc],vtt,ready,aligned,needs_review,0.65,low_token_density,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000040,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000040.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000040.txt,348.04,353.65,5.61,hiện ra những điều thú vị mà vũ trụ Vốn đã tạo ra sẵn và sau đó tận hưởng chúng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000041,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000041.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000041.txt,353.46,367.49,14.03,chúng cô bé An người bị số phận bỏ rơi hết lần này đến lần khác 3 tuổi cha mẹ mất đưa vợ chồng Thomas thương xót nhận nuôi nhưng rồi lại bị bỏ rơi ở vùng quê điều bà hammon tốt bụng cứu về nhà trước khi,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000042,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000042.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000042.txt,364.839,376.49,11.651,điều bà hammon tốt bụng cứu về nhà trước khi bị chết đói nỗ lực tháo vát trong đàn con 8 đứa cho bà cuối cùng vẫn bị gửi đi cô nhi viện khi vui mừng được anh em ở,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000043,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000043.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000043.txt,373.059,387.29,14.231,gửi đi cô nhi viện khi vui mừng được anh em ở trái nhà xanh nhận nuôi thì vừa đến lại suýt bị đuổi đi chỉ vì là một cô bé tóc đỏ xấu xí bọn họ cần một đứa con trai do người trung gian xuyên tạc tin nên cô bé,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000044,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000044.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000044.txt,384.999,390.05,5.051,do người trung gian xuyên tạc tin nên cô bé bị gửi nhầm đến đây nhưng ngay cả khi,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000045,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000045.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000045.txt,387.1,401.33,14.23,cô bé bị gửi nhầm đến đây nhưng ngay cả khi biết rằng ngày mai sẽ phải quay về cô nhi viện An vẫn cho mình được tận hưởng Niềm Vui Khi đắm chìm trong phong cảnh nơi đây cô bé ngồi bên cửa sổ nhìn cây bạch dương một lúc rồi ngắm ngọn núi,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000046,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000046.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000046.txt,399.279,408.309,9.03,cây bạch dương một lúc rồi ngắm ngọn núi ngắm nhìn con suối ở phía xa bên kia đặt cho cây anh đào cái tên thật đáng yêu và cùng nó trò chuyện,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000047,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000047.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000047.txt,408.119,416.27,8.151,chuyện An nói rằng nếu bạn quyết định có một khoảng thời gian vui vẻ bạn luôn có thể có một khoảng thời gian vui vẻ bạn sẽ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000048,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000048.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000048.txt,413.26,426.65,13.39,có thể có một khoảng thời gian vui vẻ bạn sẽ thấy những người như bà Marina có rất nhiều trong đời thực khi những người chứa một tâm hồn thú vị yêu thích và tận hưởng thiên nhiên như An thì rất ít Hầu hết chúng ta thường,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000049,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000049.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000049.txt,423.219,440.15,16.931,nhiên như An thì rất ít Hầu hết chúng ta thường bận rộn Trong Vòng Xoay Cuộc Đời ngày lo ba bữa cũng đủ hết thì sao ta không ngừng bị một lập trình cọ sẵn của xã hội đầy về phía trước đi học ra trường đi làm kết hôn sinh con cho con đi học ở,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000050,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000050.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000050.txt,436.54,443.39,6.85,đi làm kết hôn sinh con cho con đi học ở nhà trông cháu và chết đi ta dành mấy,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000051,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000051.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000051.txt,439.96,454.909,14.949,ở nhà trông cháu và chết đi ta dành mấy chục năm bận rộn cho một cuộc sống cơ bản nhất ta tưởng ta đã sống trọn đời nhưng hóa ra thực sự mới chỉ sống có một nửa vời bởi một phần lớn còn lại là sự thi vị của cuộc sống ta đã không cảm,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000052,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000052.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000052.txt,452.68,468.11,15.43,sự thi vị của cuộc sống ta đã không cảm nhận được ta đã bị một tâm hồn rỗng tuếch bên trong lớp vỏ của chúng ta làm che khuất mất ngày đó mình có một người bạn ở quê bạn hay chở mình trên một chiếc xe đạp băng qua cánh đồng Bạn rất thích so sánh đám,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000053,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000053.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000053.txt,465.64,479.089,13.449,băng qua cánh đồng Bạn rất thích so sánh đám mây trên trời với những hình thù kỳ quặc bạn nói sau này bạn sẽ trở thành nhà Văn thế nhưng mà bây giờ mỗi lần mình nói chuyện với bạn và cũng chỉ nói suốt với hai đứa con mới lớn Than Thở công việc,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000054,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000054.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000054.txt,476.68,484.37,7.69,với hai đứa con mới lớn Than Thở công việc bận bị người ra sao tiền bạc Áp lực như thế nào khi mình đi du học xa nhiều năm,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000055,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000055.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000055.txt,481.059,493.249,12.19,lực như thế nào khi mình đi du học xa nhiều năm trở về quê gặp lại những người bạn cấp 3 mình không biết là bản thân lạc lõng giữa đám đông hay các bạn mình đang sắp lạc mất một nửa đời chủ đề nói chuyện,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000056,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000056.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000056.txt,490.36,505.67,15.31,sắp lạc mất một nửa đời chủ đề nói chuyện mối lo mục tiêu của mấy đứa sẽ chỉ xoay quanh vấn đề con cái vợ chồng nhà đất tăng giá và rau thịt ngoài chợ ngày càng đắt lần nào cũng như thế Mình có chia sẻ về An với mấy bạn sinh viên mới ra,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000057,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000057.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000057.txt,503.679,518.99,15.311,chia sẻ về An với mấy bạn sinh viên mới ra trường nhưng khuôn mặt mếu mó của các em một mình giới thiệu một cuốn sách về bí kíp làm giàu nâng cao năng lực để tiến xa hơn để bạn bè cùng trang lứa chứ không muốn đọc một cuốn mơ mộng giống như sách dành cho thiếu nhi như vậy ngay,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000058,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000058.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000058.txt,516.1,518.99,2.89,giống như sách dành cho thiếu nhi như vậy ngay,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000059,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000059.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000059.txt,516.1,530.23,14.13,giống như sách dành cho thiếu nhi như vậy ngay cả khi có những điều thú vị từ thiên nhiên ở bên cạnh mọi người đều không muốn ngắm nhìn bởi cho rằng đó là lãng mạn đó là Huyền Ảo dở hơi mất thì giờ không bình thường và không thực tế,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000060,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000060.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000060.txt,530.04,543.35,13.31,tế nếu cuộc sống mất đi thi vị Nó chỉ như một con dao cùn không gây tử vong Nhưng thực sự cũng có thể làm tổn thương chính bạn và rất lâu về mọi người sẽ chọt phát hiện ra rằng dù không có sóng to gió lớn,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000061,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000061.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000061.txt,540.699,557.509,16.81,chọt phát hiện ra rằng dù không có sóng to gió lớn rồi đã đạt được những thành tựu vật chất Mục đích mong muốn và đã đi hết vòng lập trình xã hội như bao người khác thì với một tâm hồn vô vị bạn cũng sẽ bị như ngày buồn tẻ này tàn phá chính mình nhưng bạn có 3 giờ nghĩ thủ phạm của tất,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000062,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000062.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000062.txt,554.34,568.37,14.03,mình nhưng bạn có 3 giờ nghĩ thủ phạm của tất cả những điều này có thể là chính bạn chưa đóng cửa trái tim lại đừng trách mặt trời Không tới không hòa mình về thiên nhiên vũ trụ không phát hiện những điều thơ mộng thi vị trong cuộc sống,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000063,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000063.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000063.txt,566.44,580.25,13.81,những điều thơ mộng thi vị trong cuộc sống sinh mệnh chỉ có thể là một mảnh đất khô cằn nhà xã hội học frederick đã từng nói rằng đau khổ cũng như hạnh phúc chỉ là một cảm giác thực sự trong tim Sở dĩ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000064,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000064.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000064.txt,577.06,594.23,17.17,chỉ là một cảm giác thực sự trong tim Sở dĩ cuộc sống nhàm chán là vì bạn sống như một cái vỏ trống rỗng một tâm hồn thú vị sẽ luôn có thể nhìn thấy cả sông hồ núi biển cảm thấy những điều thi vị trong vũ trụ này ngay cả trong những ngày mây mù giông bão và cho dù cuộc sống có khó,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000065,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000065.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000065.txt,589.6,599.829,10.229,trong vũ trụ này ngay cả trong những ngày mây mù giông bão và cho dù cuộc sống có khó khăn có méo mó đến thế nào Những điều thú vị cũng sẽ quay ngược lại chữa lành cho,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000066,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000066.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000066.txt,599.639,613.31,13.671,cho ra [âm nhạc] cuộc sống thú vị dù cho ngày thường không đổi vẫn phải để trí tưởng tượng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000067,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000067.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000067.txt,611.02,622.07,11.05,ngày thường không đổi vẫn phải để trí tưởng tượng bay cao an có số phận trớ trêu nhưng điều gì đã giúp cô bé có thể biến những ngày khó khăn Thành vui vẻ đó chính là trí tưởng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000068,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000068.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000068.txt,619.0,622.81,3.81,khó khăn Thành vui vẻ đó chính là trí tưởng tượng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000069,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000069.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000069.txt,622.62,633.55,10.93,tượng cô bé nói với Messi khi hết lần này đến lần khác bị bỏ rơi cô đã sống ở một nơi cực kỳ hoang vắng Nếu không có trí tưởng tượng thì không thể tiếp tục sống được,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000070,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000070.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000070.txt,633.36,643.87,10.51,được có một nhà văn đã nói rằng cô bé An có 2 Kho Báu vô cùng quý giá một là sự ngạc nhiên với cuộc sống hai là trí tưởng tượng đầy lạc quan,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000071,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000071.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000071.txt,643.68,658.25,14.57,quan khi An mới đến nhà ga evely cô bé chọn ở ngoài thay vì trong phòng chờ riêng cho nữ vì Ngoài kia có không gian tưởng tượng nhiều hơn khi nhìn thấy đường phố đang xem Hoa Trắng Và Cây Anh Đào xổ xuống đê cống cô bé ngay lập tức nghĩ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000072,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000072.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000072.txt,655.78,663.889,8.109,xổ xuống đê cống cô bé ngay lập tức nghĩ đến một cô dâu trong bộ váy cưới xinh đẹp với tấm che mặt mảnh và mỏng trong,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000073,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000073.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000073.txt,660.22,677.63,17.41,xinh đẹp với tấm che mặt mảnh và mỏng trong mắt anh em Marina những cảnh vật xung quanh quá Đỡ quen thuộc đến nỗi trở nên tầm thường nhưng trong mắt An nó lại đẹp như gương tiên ăn đã đặt tên cho chúng những cái tên nghe rất hay ví dụ như là hồ lấp lánh Con Đường Trắng tinh khiết,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000074,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000074.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000074.txt,674.92,687.949,13.029,như là hồ lấp lánh Con Đường Trắng tinh khiết của niềm vui con đường tình nhân đường mòn Bạch Dương thung lũng Huệ tím nữ hoàng tuyết trắng vùng đồng cỏ Thanh Bình vân đối mặt với chiếc váy cổ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000075,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000075.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000075.txt,684.34,698.81,14.47,Thanh Bình vân đối mặt với chiếc váy cổ điển không một chút tinh tế An vẫn có thể tưởng tượng theo ý thích của mình phòng ngủ đơn giản nhưng thông qua tưởng tượng ăn có thể treo rèm lụa và chải thảm nhung trên sàn nhà biến căn phòng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
yt_MsihyTqbV78,MsihyTqbV78,yt_MsihyTqbV78__sent000076,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000076.wav,/data/processed/segments/auto_20260624_095757/yt_MsihyTqbV78/yt_MsihyTqbV78__sent000076.txt,696.46,702.05,5.59,chải thảm nhung trên sàn nhà biến căn phòng lạnh lẽo thành nơi thơ mộng đối với an,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=MsihyTqbV78,Một tâm hồn thú vị có thể chữa lành tất cả | Sách Anne Tóc Đỏ Dưới Chái Nhà Xanh
