audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,source_url,title
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000206,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000206.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000206.txt,2194.46,2206.37,11.91,Văn Quý như thế cái vụ thứ ba khoảng 1 gi3 phút Trương Văn Quý vụ thứ B khoảng giờ ngày không xác định tháng 7 hơn gần 10 Trương Văn Quý là dùng xe mô tô vụ,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000207,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000207.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000207.txt,2206.18,2213.81,7.63,thứ n vụ thứ sáu vụ thứ bả vụ thứ tá vụ thứ ch vụ thứ 10 cái vụ thứ 12 cái vụ thứ,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000208,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000208.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000208.txt,2213.62,2223.73,10.11,13 chi vụ thứ 14 vụ thứ 15 V thứ 16 vụ thứ 17 vụ thứ 18 vụ thứ 19 vụ thứ,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000209,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000209.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000209.txt,2223.54,2234.409,10.869,20 vụ thứ 20 vụ thứ 20 là khoảng 2 giờ ngày 24 tháng 7 201 tr vă quý dùng xe mô tô chở Trần Thủy Tiên đi trộm CP tài,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000210,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000210.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000210.txt,2234.68,2242.13,7.45,sản công an ở đâu m hoành hành dữ rữa nó C vụ,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000211,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000211.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000211.txt,2241.94,2252.97,11.03,thôi Tôi không biết cứ hể tội phạm hoành hành nhiều là do công an yếu,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000212,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000212.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000212.txt,2252.78,2263.074,10.294,đấy tôi nó tôi nói bây giờ học số nước đi chứ những cái xấu những cái kém của người ta đừng học còn những cái hai của,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000213,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000213.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000213.txt,2262.46,2269.85,7.39,học qua Singapore Nó mà ăn trộm mà đến 20 lần như thế này đi bụp,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000214,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000214.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000214.txt,2269.66,2281.37,11.71,liền họ đâu có có có ra ngh quyết nhiều đâu họ đâu có H toàn đả Toàn dân phòng chống tội phạm đâu Họ quản lý xã hội nó,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000215,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000215.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000215.txt,2281.18,2292.689,11.509,như thế mình nó quá lng lẽo Ừ khi mình yếu thì nó mạnh thôi chứ sao trờ giống như vi trùng ở trong cơ thể á ai không có nhưng chẳng qua cái sức đệ khán anh,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000216,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000216.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000216.txt,2292.499,2300.85,8.351,yếu rồi nói xong l nó giặt anh thôi chế Còn anh khỏe thì lướt qua thôi cái vụ tội phạm này nó cũng,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000217,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000217.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000217.txt,2300.66,2311.81,11.15,vậy Ừ thử thử m vụ của quận Hải Châu quận trung tâm của thành phố cứ Trương Vân Quý Vân Quý đạt đạt t tôi đạt hết 20,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000218,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000218.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000218.txt,2311.62,2323.77,12.15,vụ Bỏ Chết kiểu này là không được cho nên lâu lâu thì ông cũng túm được tay siêu trộm đó thì ông cũng quảng bá hình ảnh của Công an Đà Nẵng với cả nước cũng được nhưng mà cò Trương vă Quý này ông,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000219,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000219.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000219.txt,2323.58,2331.53,7.95,thua à thua ngon lành,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000220,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000220.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000220.txt,2334.969,2344.409,9.44,chi hay là ông Tòa án Nhân dân thành phố Đà Nẵng ổng cũng Thục cái luôn dọn mà cũng được tay khăn thưởng đấy nhưng mà mình nhìn thấy ổ mới cách đây mấy ngày,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000221,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000221.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000221.txt,2344.219,2354.13,9.911,tôi làm cho chính vụ mời Ổng tới là thành cho ổng toát mọi hột luôn à Ổng thuộc cái lọ tốt đấy so với cả nước là,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000222,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000222.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000222.txt,2353.94,2365.89,11.95,ổng giả quyết không để án tồn đạo không để á xơ rồi Vân Vân này nhưng mà cũng chưa sướng lắm à có những vụ ổng sử buồn cười lắm ổ sử chia thiệt thiệt kế mà nhà này Chừng,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000223,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000223.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000223.txt,2365.7,2376.689,10.989,nay mới vun nhà n chừ nay mới vung cái nhà nay cũng chần đâ mấy vung nhưng mà cái người chần đây mấy vung nó có bốn cái mộ ở trong đó bốn cái mã nạm ở trong khu đất nó,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000224,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000224.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000224.txt,2376.499,2387.89,11.391,à th ông ông ông ông ông ông ông xử ông Tuyên cái kiểu đó thì thì thì còn ai mà chia nổi Ai mà thi hành án được mà bữa đó hình như á nghe anh em,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000225,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000225.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000225.txt,2387.7,2396.81,9.11,nói lạ là ổng định vô rồi nhưng mà sợ chó cắn cái rồi ổng đứng ở Sa lắc đó là ổng nhìn ổng nhìn vô ổng đâu thấy mồ mở gì đâu thấy trống trống là ổng về ổng cứ,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000226,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000226.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000226.txt,2396.62,2401.85,5.23,r chia thôi,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000227,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000227.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000227.txt,2403.57,2415.49,11.92,cho nên các ngành Nội chính không yên tâm tí nào hết người ta lừa đảo lừa đảo họ mượn tiền mượn nă giấy tờ Rõ ràng cái họ biết thế nào rồi cũng kiện cáo Rồi cái cái ông đó ổ đem cái nhà của ổng ổ,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000228,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000228.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000228.txt,2415.3,2425.689,10.389,đem cho câu À cái trừ xử tuên cái nhà đó thì cái nhà đó thành của ông trâu mắt cò ông cha là coi như không cần cái chi để mà mà trả,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000229,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000229.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000229.txt,2425.499,2437.49,11.991,cho người ta những trường hợp đó là phải kiến ngị với chính quyền là quỷ giấy ngượng thì phải trả mắt là phải đầy,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000230,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000230.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000230.txt,2437.3,2448.73,11.43,làm gì có chuyện vai rồi ch xù xù rồi Tảo tán tài sản rồi cô chừng chừng ông tòa máy Ông Lãnh đạo thì cứ tin tưởng cứ yên tâm như thế nhưng mà C chừng nó tiêu cực là,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000231,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000231.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000231.txt,2448.54,2456.77,8.23,thông qua chỗ thư ký tòa nó xử lạ nó sửa bản án rồi nó lá đầu này chích thẩm phán kia rồi Đây là mới dân sự đó nha Còn cái,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000232,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000232.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000232.txt,2456.58,2461.154,4.574,hình sự nữa kia mới lắm chuyện,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000233,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000233.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000233.txt,2464.249,2468.706,4.457,nữa chạy hồi cái cái cái trắng thành thành cái cái đen thành tráng,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000234,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000234.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000234.txt,2472.57,2479.53,6.96,liền các ngành Đội chính ở thành phố dám dám nói rằng Đồng chí Bí thư nói r đó chứ Ở mình đây không có tình trọng chạy Bọn tôi giả quyết là như bao công trở,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000235,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000235.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000235.txt,2479.34,2486.01,6.67,lên công tâm khách quan dám nói ra,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000236,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000236.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000236.txt,2488.969,2500.49,11.521,không nó người dân nhiều lúc họ bị o ức lắm nhưng mà họ không biết làm gậy vờ nhân danh nước Cộng hòa Xã hội Chủ nghĩa Việt Nam chứ phải ít đâu tôi Tuyên á nghe hùng dũng đ mà tuên trật lắc trật,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000237,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000237.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000237.txt,2500.3,2503.33,3.03,lắc tiên chả ai thi hành,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000238,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000238.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000238.txt,2503.14,2514.315,11.175,nổi thì,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000239,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000239.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000239.txt,2514.115,2525.29,11.175,hành nổi,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000240,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000240.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000240.txt,2533.29,2544.29,11.0,là cho nay nh là yêu cầu Ngành tòa án là buộc thẩm phán á bắt buộc á Trước khi xử là phải xúng hiện trường câu à ch rõ ràng không xuống hiện trường nghe Anh em,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000241,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000241.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000241.txt,2544.1,2555.449,11.349,bố cáo là sử quan liêu như thế nó không nó nó nó không chính sót nó không chính sót dẫn đến chỗ là không thi hành án được không thi hành án được thì,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000242,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000242.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000242.txt,2555.259,2566.409,11.15,cuối cùng là dẫn đến ấn tàn đạo à ấn tồn đạo mà còn ông thi hành án nữa rồi ông ông ông trưởng ban chỉ đạo thi hình án,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000243,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000243.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000243.txt,2566.219,2576.73,10.511,trưởng ban chỉ đạo hình án là cái ông chủ tịch Ủy ban Nhân dân thành phố á nhưng ổng tram công ngìn Việt ổng phá phá rồi Lộ chi LP th cách đây mấy ngày là tôi dùng cái,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000244,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000244.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000244.txt,2576.54,2584.37,7.83,quyền của trưởng đoàn đại biểu quốc hội với Chủ tịch Hội đồng nhân dân giám sá chính vụ chỉ ra cho ông ông tòa thấy chỉ,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000245,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000245.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000245.txt,2584.18,2592.929,8.749,ra cho ông thi hành Ả,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
yt_lIzHxqK7zOw,lIzHxqK7zOw,yt_lIzHxqK7zOw__sent000246,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000246.wav,/data/processed/segments/auto_20260616_091809/yt_lIzHxqK7zOw/yt_lIzHxqK7zOw__sent000246.txt,2596.13,2604.61,8.48,thấy chính cái vụ nó sắp tới thì sẽ sẽ sẽ sẽ tập trung xử lý theo kch luận bữ hôm,vtt,ready,aligned,https://www.youtube.com/watch?v=lIzHxqK7zOw,Toàn văn Bài nói chuyện của Bí thư Nguyễn Bá Thanh với 4500 cán bộ Đà Nẵng.@CaMauNTV
