audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000033,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000033.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000033.txt,394.399,408.99,14.591,"giờ nắng gắt, uống đủ nước, hạn chế lao động quá sức, không xuống vùng nước lạ để giải nhiệt và đặc biệt là để ý người già trong nhà. Khi mà chúng ta có những cuộc gọi điện hỏi thăm cha mẹ, nhắc uống nước, nhắc đóng rèm, bật quạt, kiểm tra huyết áp từng rất [âm nhạc] nhỏ nhưng mà",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000034,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000034.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000034.txt,406.92,421.83,14.91,"kiểm tra huyết áp từng rất [âm nhạc] nhỏ nhưng mà có thể là sự chăm sóc đúng lúc. Sợ thú Trung Quốc tuyển người đóng giả khấu. Còn sau đây thì chúng ta cùng chuyển sang một câu chuyện nhẹ nhàng hơn nhưng không hẳn là đơn giản. Một viền thú ở tỉnh Hà Nam, Trung Quốc đang tuyển",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000035,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000035.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000035.txt,419.8,433.55,13.75,"Một viền thú ở tỉnh Hà Nam, Trung Quốc đang tuyển người mặc trang phục gấu đen để đi lại tương tác với khách tham quan về mức lương khoảng 100.000 nhân dân tệ mỗi năm. Ứng viên phải tuân thủ theo quy định không nói chuyện khi đang hóa trang và chỉ tương tác bằng hành vi phù hợp",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000036,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000036.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000036.txt,431.399,445.43,14.031,"trang và chỉ tương tác bằng hành vi phù hợp với vai diễn. Bề ngoài thì đây là một tin lạ nhưng nếu nhìn sâu xa hơn thì nó phản ánh một xu hướng trong xã hội đương đại. Con người ngày càng bị thu hút bởi trải nghiệm khác thường, hình ảnh dễ lan truyền và những khoảnh khắc có thể trở",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000037,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000037.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000037.txt,443.439,457.43,13.991,dễ lan truyền và những khoảnh khắc có thể trở thành nội dung trên mạng xã hội. Một vườn thú không chỉ cạnh tranh bằng động vật thật mà còn cạnh tranh bằng sự chú ý của khách tham quan. Khi sự chú ý trở thành tài sản thì những ý tưởng lạ có thể nhanh chóng biến thành mô hình kinh,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000038,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000038.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000038.txt,455.64,469.83,14.19,"có thể nhanh chóng biến thành mô hình kinh doanh. Tuy nhiên thì quản trị rủi ro vẫn là điều không thể bỏ qua. Một người mặc trang phục dày trong thời tiết nóng cần được bảo đảm thông gió, nghỉ ngơi, an toàn lao động và giới hạn tương tác với khách. Một trò vui nếu thiếu chuẩn mực",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000039,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000039.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000039.txt,467.52,482.749,15.229,với khách. Một trò vui nếu thiếu chuẩn mực có thể tạo ra tai nạn hoặc là méo mó mục đích giáo dục của không gian vườn thú. Qua thông tin này thì gợi cho chúng ta một điều đáng suy ngẫm rằng vì sao mà chúng ta bị hấp dẫn bởi những điều kỳ lạ? Và có lẽ vì đời sống hiện đại quá,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000040,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000040.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000040.txt,480.08,492.51,12.43,"kỳ lạ? Và có lẽ vì đời sống hiện đại quá nhiều áp lực, con người tìm đến những hình ảnh bất ngờ để giải tỏa. Nhưng mà sự giải trí lành mạnh cũng phải đi cùng với trách nhiệm. Cười là cần thiết nhưng không nên để tiếng cười là mở đi sự an",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000041,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000041.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000041.txt,490.16,504.99,14.83,"nhưng không nên để tiếng cười là mở đi sự an toàn, phẩm giá lao động và thái độ tôn trọng tự nhiên. Nhìn lại toàn bộ các câu chuyện trên thế giới ngày hôm nay từ eo biển Đài Loan, bán đào Triều Tiên, Myanmar, Châu Âu cho đến một vườn thú ở Trung Quốc thì ta thấy một sợi dây chung",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000042,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000042.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000042.txt,502.24,515.829,13.589,"thú ở Trung Quốc thì ta thấy một sợi dây chung thế giới đang vận hành bằng rất nhiều hình thức sức mạnh. Sức mạnh quân sự, sức mạnh công nghệ, sức mạnh tài chính, sức mạnh truyền thông và cả sức mạnh của sự chú ý. Nhưng sức mạnh nào cũng cần",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000043,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000043.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000043.txt,513.079,527.926,14.847,"của sự chú ý. Nhưng sức mạnh nào cũng cần được đặt trong giới hạn. Không có giới hạn, sự phô diễn quân sự có thể thành đối đầu, công nghệ có thể thành lừa đảo, phát triển đô thị có thể không kịp thích nghi với khí hậu. Tuyến vận tải có thể thành công cụ gây sức ép, giải trí",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000044,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000044.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000044.txt,525.8,537.31,11.51,"có thể thành công cụ gây sức ép, giải trí [âm nhạc] có thể vượt khỏi chuẩn mực của an toàn.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000045,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000045.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000045.txt,529.72,543.63,13.91,"mực của an toàn. Tiếp theo mời quý vị chuyển sang các diễn biến tại Việt Nam. Thưa quý vị, thời tết khắc nghiệt cùng với tình trạng nắng nóng kéo dài trên diện rộng đang",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000046,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000046.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000046.txt,541.639,556.87,15.231,"tình trạng nắng nóng kéo dài trên diện rộng đang gây nguy cơ hỏa hoạn ở mức cao. Tại Ninh Bình, hỏa hoạn thiêu dụi gần 3 ha rừng sản xuất. Vâng, thưa quý vị, theo thông tin từ nhiều trang báo, vào chiều ngày 23 tháng 6, một vụ cháy xảy ra tại khu vực dãy núi Khe Non thuộc thôn Đồi",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000047,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000047.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000047.txt,554.48,568.269,13.789,"tại khu vực dãy núi Khe Non thuộc thôn Đồi Ngang, xã Tân Thạnh. Ngọn đuổi lan rộng trong khu vực rừng sản xuất. Lực lượng chức năng và người dân đã nhanh chóng tiếp cận hiện trường để dập lửa. Tuy nhiên, do thời tiết nắng nóng, nền nhiệt cao, [âm nhạc] địa hình dốc và thảm thực",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000048,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000048.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000048.txt,566.319,580.55,14.231,"nhiệt cao, [âm nhạc] địa hình dốc và thảm thực vật dày, công tác chữa cháy gặp nhiều khó khăn. Đến khoảng tối cùng ngày thì đám cháy cơ bản mới được khống chế, diện tích dừng bị thiệt hại ước tính gần 3 ha. Nguyên nhân ban đầu được xác định là do một số người dân đốt thực bì, vật",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000049,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000049.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000049.txt,578.199,593.509,15.31,"định là do một số người dân đốt thực bì, vật liệu nông nghiệp sau khi thu dọn nhưng không kiểm soát được khiến cho lửa bén nhanh và lan vào rừng sản xuất. Thưa quý vị, cháy rừng không chỉ là mất vài hectta cây. Rừng là lớp áo giữ đất, giữ nước, giữ khí hậu cục bộ và bảo vệ",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000050,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000050.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000050.txt,590.84,604.67,13.83,"đất, giữ nước, giữ khí hậu cục bộ và bảo vệ đời sống sinh kế của nhiều cộng đồng. Một đám cháy có thể bắt đầu từ vài phút bất cẩn nhưng để phục hồi lại màu xanh có khi phải mất nhiều năm. Đây là quy luật nhân quả rất rõ trong môi trường.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000051,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000051.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000051.txt,602.24,616.11,13.87,"là quy luật nhân quả rất rõ trong môi trường. Gieo sự chủ quan thì gặt thiệt hại, gieo sự cẩn trọng thì giữ được an toàn cho cả cộng đồng. Vậy nên trong mùa nắng nóng tuyệt đối không đốt thực bì gần rừng, gần đồi, gần khu vực có gió mạnh. Nếu",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000052,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000052.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000052.txt,613.24,630.03,16.79,"rừng, gần đồi, gần khu vực có gió mạnh. Nếu buộc phải xử lý vật liệu nông nghiệp thì cần có rãnh ngăn lửa, có người trông coi, có nước hoặc là dụng cụ dập lửa và phải dập tàn hoàn toàn trước khi rời đi. Một hành vi tưởng nhỏ của một hộ gia đình có thể gây hại cho cả xã, cả huyện",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000053,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000053.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000053.txt,626.96,639.35,12.39,"gia đình có thể gây hại cho cả xã, cả huyện và [âm nhạc] cả cho những lực lượng phải lao vào vùng nguy hiểm để dập lửa. Không chỉ ở Ninh Bình tại Quảng Trị, khu vực rừng tràm ven biển thuộc xã Triệu Cơ",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000054,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000054.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000054.txt,636.879,651.47,14.591,"khu vực rừng tràm ven biển thuộc xã Triệu Cơ và xã Vĩnh Định cũng ghi nhận hỏa hoạn ngay trong ngày. Thời tiết nắng nóng gậy gắt, gió mạnh và thực bì dày khiến cho ngọn lửa lăn nhanh, khói lửa ảnh hưởng đến tuyến đường ven biển và nhiều nhà dân. Hàng trăm người cùng lực lượng cứu",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000055,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000055.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000055.txt,649.199,665.19,15.991,"nhiều nhà dân. Hàng trăm người cùng lực lượng cứu hỏa đã tham gia xử lý. Một số khu vực đã được khống chế nhưng có nơi tình trạng vẫn phức tạp do địa hình khó tiếp cận. Đặc khu Cồn Cỏ cũng đã phải cấm tổ chức, cá nhân và du khách tự ý đi vào rừng khi nguy cơ cháy rừng ở mức cực kỳ nguy",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000056,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000056.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000056.txt,663.0,675.87,12.87,"khi nguy cơ cháy rừng ở mức cực kỳ nguy hiểm. Đây có phần lớn diện tích là rừng tự nhiên trong khi nhiều tháng không có mưa, nắng nóng kéo dài và gió mạnh. Quý vị thân mến, trong mùa khô thì chúng ta nhất quyết không nên bất cẩn",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000057,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000057.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000057.txt,673.68,687.629,13.949,"khô thì chúng ta nhất quyết không nên bất cẩn một màu tàn thuốc, một bếp lửa dã ngoại, một đống rác bị đốt hoặc là một lần dọn thực bì thiếu kiểm soát đều có thể gây hậu quả lớn. Sống thuận tự nhiên không chỉ là yêu cây, yêu rừng trong lời nói.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000058,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000058.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000058.txt,685.12,699.75,14.63,"không chỉ là yêu cây, yêu rừng trong lời nói. Sống thuận tự nhiên là hiểu giới hạn của thiên nhiên và không đặt thêm gánh nặng lên những hệ sinh thái vốn đã chịu nhiều áp lực. Từ cháy rừng, chúng ta nhìn sang đợt nắng nóng diện rộng ở miền Bắc và miền",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000059,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000059.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000059.txt,697.72,711.75,14.03,đợt nắng nóng diện rộng ở miền Bắc và miền Trung. Trung tâm dự báo khí tượng thủy văn quốc gia cho biết vào ngày 24 tháng 6 [âm nhạc] nhiều khu vực tiếp tục trải qua nắng nóng với cường độ mạnh. Hà Nội có nơi nhiệt độ cao nhất phổ biến từ 38 cho đến 40° C. Các [âm nhạc] tỉnh từ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000060,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000060.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000060.txt,709.639,725.43,15.791,"38 cho đến 40° C. Các [âm nhạc] tỉnh từ Thanh Hóa đến Huế, một số khu vực Duyên Hải, Nam Trung Bộ cũng ghi nhận nắng nóng gay gắt có nơi trên 40° C. Trong khi đó Tây Nguyên và Nam Bộ duy trì hình thái nắng rắn đoạn, chiều tối có mưa rào và dông. Như đã đề cập đến trong phần sự",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000061,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000061.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000061.txt,722.8,736.23,13.43,"rào và dông. Như đã đề cập đến trong phần sự kiện ở châu Âu, nắng nóng là một dạng thiên tai ấm tầm. Nó không tạo ra tiếng động lớn như bão, không xuất hiện đột ngột như lũ quét, nhưng lại có thể làm suy kiệt cơ thể từng giờ. Người cao",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000062,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000062.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000062.txt,733.439,748.829,15.39,"thể làm suy kiệt cơ thể từng giờ. Người cao tuổi, trẻ nhỏ, người mắc bệnh tim mạch, tiểu đường, bệnh thận, người lao động ngoài trời là các nhóm đặc biệt cần được bảo vệ. Vậy nên chúng ta không nên xem thường các dấu hiệu kiệt sức vì nóng. Nếu thấy chóng mặt, mệt lả, khát nhiều,",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000063,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000063.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000063.txt,746.199,759.79,13.591,"nóng. Nếu thấy chóng mặt, mệt lả, khát nhiều, da nóng, tim đập nhanh hoặc là chuột rút sau khi làm việc ngoài trời, cần nghỉ ngay ở nơi mát, bổ nước đúng cách và theo dõi sát sao. Với người già thì chỉ một ngày uống thiếu nước cũng có thể làm",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
yt_32AubVzi1eQ,32AubVzi1eQ,yt_32AubVzi1eQ__sent000064,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000064.wav,/data/processed/segments/auto_20260624_081423/yt_32AubVzi1eQ/yt_32AubVzi1eQ__sent000064.txt,757.8,771.91,14.11,"thì chỉ một ngày uống thiếu nước cũng có thể làm huyết áp, đường huyết hoặc là chức năng thận biến động. Còn với trẻ nhỏ thì thân nhiệt tăng nhanh hơn người lớn nên càng cần tránh phơi nắng lâu. Và câu chuyện về nắng nóng không chỉ là thời tiết mà còn là cách đô thị được xây dựng, cách",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=32AubVzi1eQ,TRƯA 24/6: Hà Nội và miền Trung nhiệt độ cao nhất từ đầu hè; Sở thú Trung Quốc tuyển người giả gấu
