audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000022,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000022.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000022.txt,221.88,235.869,13.989,"đó đã hỏi Bộ trưởng chiến tranh Pip Hexet, người có mặt tại Nhà Trắng, rằng liệu việc tài áp đặt phong tỏa có thể được thực hiện nhanh chóng hay không. Người đứng đầu lầu Năm Góc đáp rằng quân đội Mỹ sẵn sàng hành động ngay lập tức nếu tình hình yêu cầu.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000023,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000023.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000023.txt,233.8,249.869,16.069,"nếu tình hình yêu cầu. Lệnh phong tỏa được Mỹ áp đặt đối với các cảng biển và một số khu vực ven biển của Iran trong bối cảnh căng thẳng giữa hai nước leo thang hồi đầu tháng sáu. Biện pháp này nhằm gia tăng sức ép đối với Teran, đặc biệt trong lĩnh vực xuất khẩu dầu mỏ. Tuy nhiên, Washington đã dỡ",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000024,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000024.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000024.txt,247.0,260.39,13.39,"xuất khẩu dầu mỏ. Tuy nhiên, Washington đã dỡ bỏ lệnh phong tỏa ngày 18 tháng 6 như một phần trong nỗ lực hạ nhiệt căng thẳng và thúc đẩy đối thoại với Iran. Mặc dù căng thẳng giữa hai nước liên tục có dấu hiệu hại nhiệt, hơn 400 tàu cỡ",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000025,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000025.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000025.txt,257.999,272.83,14.831,"liên tục có dấu hiệu hại nhiệt, hơn 400 tàu cỡ lớn vẫn đang chờ đợi bên ngoài eo biển Ho mút. Các chủ tàu và doanh nghiệp vận tải biển vẫn thận trọng trước những diễn biến khó lường tại tuyến hàng hải quan trọng bậc nhất thế giới. Theo phân tích của báo chí Anh, dựa trên dữ liệu vệ",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000026,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000026.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000026.txt,270.68,284.629,13.949,"tích của báo chí Anh, dựa trên dữ liệu vệ tinh của cơ quan vũ trụ châu Âu ngày 22 tháng 6 có ít nhất 441 tàu trở dầu và tàu cỡ lớn tập trung gần các cảng Soha của Oman và Fujaira của UAE ở phía đông",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000027,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000027.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000027.txt,281.439,297.39,15.951,Soha của Oman và Fujaira của UAE ở phía đông eo biển Hú. Hình ảnh được ghi nhận từ vệ tinh Radar Sentinel 1 cho thấy lượng tàu tập kết tại khu vực này vẫn ở mức cao bất thường so với thông lệ lịch sử. Nhiều công ty vận tải biển đang đưa tàu tới vị trí gần,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000028,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000028.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000028.txt,295.12,305.11,9.99,công ty vận tải biển đang đưa tàu tới vị trí gần vịnh 34 để sẵn sàng nối lại hoạt động khi eo biển Homood được mở cửa hoàn toàn. Dù từng nhất trí mở lại và ra phá,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000029,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000029.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000029.txt,301.559,315.83,14.271,"cửa hoàn toàn. Dù từng nhất trí mở lại và ra phá thủy lôi trên các tuyến hàng hải chính, Iran vừa qua tiếp tục tuyên bố đóng cửa eo biển Hú sau các cuộc tấn công của Israel nhằm vào Ly Băng. Dữ liệu vệ tinh cho thấy hầu như không có hoạt động giao",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000030,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000030.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000030.txt,313.76,329.39,15.63,"tinh cho thấy hầu như không có hoạt động giao thông đáng kể trên luồng hàng hải chính của eo biển này. Dù vậy, các tín hiệu gần đây cho thấy niềm tin của giới vận tải biển đang dần cải thiện. Theo Financial Time, vào ngày 22 tháng 6 đã có bốn tàu trở khí tự nhiên hóa lỏng LNG",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000031,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000031.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000031.txt,326.839,337.029,10.19,"6 đã có bốn tàu trở khí tự nhiên hóa lỏng LNG của Qatar đi qua eo biển Hú, mức cao nhất kể từ khi xung đột bùng phát vào cuối tháng 2. Một dấu hiệu khác là tàu",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000032,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000032.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000032.txt,333.64,347.749,14.109,"phát vào cuối tháng 2. Một dấu hiệu khác là tàu container MSC Trinh đã rời vịnh 34 theo tuyến đường sát bờ biển Oman ngày 20 tháng 6. Đáng chú ý, con tàu này vẫn bật hệ thống nhận dạng tự động AIS cho phép",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000033,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000033.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000033.txt,345.08,359.07,13.99,bật hệ thống nhận dạng tự động AIS cho phép vị trí được công khai rộng rãi. Giới quan sát cho rằng đây là dấu hiệu cho thấy các hãng tàu đã bớt lo ngại nguy cơ bị tấn công sau khi Mỹ và Iran đạt được thỏa thuận hòa bình sơ bộ. Các tàu chở,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000034,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000034.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000034.txt,356.04,369.55,13.51,đạt được thỏa thuận hòa bình sơ bộ. Các tàu chở dầu của Iran cũng hoạt động thuận lợi hơn kể từ khi Mỹ quyết định dỡ bỏ lệnh phong tỏa đối với các cảng và tàu biển của nước này trong tuần trước.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000035,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000035.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000035.txt,364.52,382.55,18.03,"biển của nước này trong tuần trước. Sau khi tòa án tối cao Mỹ ra phán quyết cho rằng các mức thói quan đối ứng trước đây là bất hợp pháp, Tổng thống Donald Trump đã tiến hành triển khai một loạt công cụ mới, song vẫn duy trì mục tiêu bảo hộ thương mại. Để củng cố cơ sở pháp",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000036,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000036.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000036.txt,379.68,394.309,14.629,"tiêu bảo hộ thương mại. Để củng cố cơ sở pháp lý cho các biện pháp thói quan, Mỹ hiện tiến hành các cuộc điều tra liên quan đến cáo buộc bất bình đẳng thương mại đối với nhiều quốc gia. Trong đó, hai trọng tâm chính là các quy định về lao động cỡ bức và tình trạng dư thừa, năng",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000037,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000037.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000037.txt,392.279,407.189,14.91,"về lao động cỡ bức và tình trạng dư thừa, năng lực sản xuất công nghiệp. Tuy nhiên, không phải tất cả các cô già đều nằm trong diện bị điều tra. Theo đó, khi mức thuế tạm thời 10% áp dụng chung cho mọi mặt hàng của Tổng thống Trump hết hiệu lực vào cuối tháng bảy, một số quốc gia",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000038,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000038.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000038.txt,404.88,417.189,12.309,"hết hiệu lực vào cuối tháng bảy, một số quốc gia có thể được hưởng lợi với mức thuế thấp hơn so với trước đây, trong khi một số nước khác có nguy cơ chịu mức thuế cao hơn. Với Philippines, theo các mức thuế đối ứng trước đây, quốc gia này từng bị",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000039,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000039.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000039.txt,415.2,429.909,14.709,"thuế đối ứng trước đây, quốc gia này từng bị áp thuế 19%. Tuy nhiên, nếu các biện pháp xử lý liên quan đến lao động cỡ bức được thực thi như đề xuất, mức thuế đối với Philippines có thể giảm xuống còn 12,5%. Do không thuộc diện bị điều tra về dư",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000040,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000040.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000040.txt,427.88,442.749,14.869,"12,5%. Do không thuộc diện bị điều tra về dư thừa năng lực sản xuất, Philippines được dự báo sẽ không bị áp thêm thuế trong thời gian tới. Qua đó, mức thuế có thể giảm khoảng gần 7 điểm trăm so với tháng tư năm 2025. Tương tự, Nam Phi từng phải",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000041,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000041.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000041.txt,438.48,454.909,16.429,"tháng tư năm 2025. Tương tự, Nam Phi từng phải chịu mức thuế lên tới 30% vào tháng năm 2025 do các cáo buộc liên quan đến phân biệt đối xử với cộng đồng Anfri Caner Da trắng. Hiện mức thối này được dự báo sẽ",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000042,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000042.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000042.txt,451.92,466.55,14.63,"Caner Da trắng. Hiện mức thối này được dự báo sẽ giảm xuống còn khoảng 12,5% sau khi kết thúc cuộc điều tra về lao động cộng mức. Một số quốc gia có kim ngạch thương mại với Mỹ dưới 10 tỷ đô la Mỹ cũng có thể được hưởng mức thuế thấp hơn theo cơ chế",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000043,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000043.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000043.txt,464.24,478.39,14.15,"có thể được hưởng mức thuế thấp hơn theo cơ chế thuế mới. Trong đó, một số nước có thể chuyển từ mức thuế cao trước đây về mức thuế tương đương các quốc gia được hưởng quy chế tối huệ quốc. Cụ thể, thuế suất đối với Pakistan được dự báo giảm 19",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000044,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000044.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000044.txt,475.76,489.51,13.75,"suất đối với Pakistan được dự báo giảm 19 điểm từ 29% xuống còn 10%. Myanmar từng bị áp mức thuế 44% vào tháng 0 năm 2025, hiện có thể chỉ còn chịu mức thuế từ 0",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000045,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000045.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000045.txt,486.959,501.749,14.79,"2025, hiện có thể chỉ còn chịu mức thuế từ 0 đến 2% đối với phần lớn hàng hóa. Lào và Lesoto cũng nằm trong nhóm tương tự. Diễn biến này được cho là có thể mở ra xu hướng mới khi các tập đoàn đa quốc gia tìm cách di chuyển chuỗi cung ứng",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000046,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000046.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000046.txt,499.36,513.63,14.27,"quốc gia tìm cách di chuyển chuỗi cung ứng nhằm tránh các mức thuế cao hơn. Tuy nhiên ở chù ngược lại, Singapore một đối tác thương mại quan trọng nhưng quy mô nhỏ của Mỹ được dự báo sẽ rơi vào thế bất lợi hơn trong cơ chế thuế mới. Trước",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000047,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000047.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000047.txt,510.399,525.71,15.311,"thế bất lợi hơn trong cơ chế thuế mới. Trước đó, Singapore không bị áp mức thuế riêng biệt theo từng quốc gia vào tháng năm 2025, nhưng đã chịu mức thuế chung 10% áp dụng cho tất cả các nước. Hiện mức thuế này có nguy cơ tăng thêm khi quốc",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000048,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000048.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000048.txt,523.519,538.829,15.31,"mức thuế này có nguy cơ tăng thêm khi quốc gia này vừa đối mặt với khả năng bị áp thuế 12,5% liên quan đến lao động cưỡng bức vừa có thể chịu thêm thuế từ cuộc điều tra về dư thừa năng lực sản xuất. Giới phân tích cho rằng điều này sẽ tạo thêm thách",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000049,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000049.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000049.txt,536.639,549.63,12.991,"Giới phân tích cho rằng điều này sẽ tạo thêm thách thức cho các nhà nhập khẩu Mỹ, những đơn vị trực tiếp chịu chi phí thuế và thủ tục liên quan. Singapore cũng là một trong những trung tâm trung chuyển hàng hóa lớn của thế giới, nơi nhiều nguyên",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000050,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000050.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000050.txt,547.4,563.03,15.63,"chuyển hàng hóa lớn của thế giới, nơi nhiều nguyên liệu thô được nhập khẩu, chế biến và tài xuất dưới dạng thành phẩm. Trong khi đó, Canada được đánh giá là trường hợp đặc biệt hơn. Quốc gia này có vẻ sở hữu vị thế tốt hơn khi mức thuế đối với hàng hóa nước này được dự đoán",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000051,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000051.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000051.txt,558.92,573.23,14.31,"này có vẻ sở hữu vị thế tốt hơn khi mức thuế đối với hàng hóa nước này được dự đoán sẽ thấp hơn so với thời điểm tháng 0 năm 2025. Nước này cũng được hưởng các miễn trừ quan trọng đối với hàng hóa đủ tiêu chuẩn theo Hiệp định Mỹ Mexico, Canada,",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000052,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000052.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000052.txt,570.079,587.03,16.951,"tiêu chuẩn theo Hiệp định Mỹ Mexico, Canada, USMCA. Dù vậy, các mức thuế đánh vào các ngành cụ thể như kim loại đã gây áp lực lớn lên nền công nghiệp Canada. Ông Trump thường xuyên đe dọa sẽ rút khỏi USMCA, đồng thời bày tỏ rõ sự không",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000053,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000053.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000053.txt,583.72,598.03,14.31,"sẽ rút khỏi USMCA, đồng thời bày tỏ rõ sự không hài lòng với Canada vì các hành động trả đũa. Ngay khi cả những lời đe dọa này chỉ là một quân bài trên bàn đàm phán, điều đó vẫn đồng nghĩa với việc Canada không thể chủ quan khi bước vào các cuộc",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000054,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000054.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000054.txt,595.8,610.069,14.269,"Canada không thể chủ quan khi bước vào các cuộc tái đàm phán USMCA trong nửa cuối năm này. Tương tự, Mexico cũng đang tìm kiếm các biện pháp giảm nhẹ mức thuế xuất áp dụng cho ngành ô tô với lập luận rằng mức thuế với họ đang cao hơn so với một",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
yt_5RC68wE_yJA,5RC68wE_yJA,yt_5RC68wE_yJA__sent000055,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000055.wav,/data/processed/segments/batch_001/yt_5RC68wE_yJA/yt_5RC68wE_yJA__sent000055.txt,607.8,622.15,14.35,"rằng mức thuế với họ đang cao hơn so với một số phương tiện nhập khẩu từ Hàn Quốc hoặc Nhật Bản. Trong khôn khổ các cuộc đàm phán USMCA đang diễn ra, Mỹ đang hối thúc Mexico thực hiện quy định yêu cầu ô tô trong khu vực thương mại tự do Bắc Mỹ",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=5RC68wE_yJA,"Vừa họp xong, Iran và Oman công bố quyết định bất ngờ ở Hormuz sau thỏa thuận lịch sử với Mỹ"
