audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000034,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000034.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000034.txt,401.68,418.309,16.629,dòng chảy bé nhỏ như thế này đối với người Cơ Tu nơi ngọn nguồn sông vu gia mỗi con sông con suối có ý nghĩa vô cùng quan trọng họ lập làng tại nơi có nguồn nước bởi trước tiên phải có nước để uống có,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000035,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000035.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000035.txt,414.8,430.029,15.229,nước bởi trước tiên phải có nước để uống có nước để trồng Cái Nước rẩy suối sông cho họ con tôm con cá vì thế giọng Đức nơi đầu nguồn với họ vô cùng thiên liề cái nguồn nước của Lạng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000036,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000036.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000036.txt,426.48,433.11,6.63,vô cùng thiên liề cái nguồn nước của Lạng là vô cùng quan trọng Tức là bây giờ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000037,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000037.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000037.txt,429.839,445.11,15.271,Lạng là vô cùng quan trọng Tức là bây giờ không có nước không thể sống được do cho nên họ nói mình phải cư sử thế nào đây con người mình trong làng đó phải cư sử thế nào đây với nguồn nước đó để cho khỏi phật lòng của Thành Linh ở đó,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000038,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000038.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000038.txt,442.119,457.71,15.591,để cho khỏi phật lòng của Thành Linh ở đó nếu mà không có nước không có ngn nguồn của nước đó mà chạy về đây để cho dân l uống thì cũng như ví như là cái con nhỏ sinh ra đây mà người mẹ không có sửa để bú thế là họ ví l cái đó nhưng mà,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000039,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000039.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000039.txt,454.76,470.189,15.429,có sửa để bú thế là họ ví l cái đó nhưng mà trong cái vi đó là họ hiểu nhau họ biết à Đó là như thế là mình phải giữ rừng mà muốn giữ muốn dưới nước thì phải giữ rừng Thôn A Tu ha xã trơ âm nơi bắt đầu,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000040,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000040.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000040.txt,465.32,482.909,17.589,giữ rừng Thôn A Tu ha xã trơ âm nơi bắt đầu những dòng chảy của vu gia chỉ cách đường biên giới với nước bạn Lào Khoảng vài km thôn hiện có 54 Hộ đồng bào Cơ Tu sinh sống trước đây các gia đình ở thôn,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000041,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000041.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000041.txt,479.52,494.869,15.349,Tu sinh sống trước đây các gia đình ở thôn sinh sống rải rác nơi lưng chừng núi hay trên đồi cao theo chủ trương của huyện giờ họ được bố trí vào các khu tái định cư địa hình bằng phẳng đường đi lại dễ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000042,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000042.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000042.txt,491.399,506.79,15.391,định cư địa hình bằng phẳng đường đi lại dễ dàng đến nơi ở mới nhưng bà con vẫn giữ gìn bản sắc văn hóa của đồng bào dân tộc Cơ Tu của mình những người trong làng khoe với chúng tôi thôn vừa khánh thành,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000043,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000043.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000043.txt,503.92,517.23,13.31,làng khoe với chúng tôi thôn vừa khánh thành gương mới với đồng bào Cơ Tu nhà C còn gọi là nhà cộng đồng là một biểu tượng văn hóa những hoa văn trang trí phù điêu,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000044,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000044.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000044.txt,513.16,530.31,17.15,tượng văn hóa những hoa văn trang trí phù điêu tranh vẽ hay Nghệ thuật kiến trúc phong tục tập quán lâu đời gắn kết với nhà gương cùng tạo nên giá trị của ngôi nhà chung của bản làng ở đó người ta thấy rõ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000045,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000045.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000045.txt,525.92,537.11,11.19,nhà chung của bản làng ở đó người ta thấy rõ tài năng các nghệ nhân dân gian và những giá trị văn hóa đa chiều của người Cơ Tu,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000046,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000046.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000046.txt,536.92,551.87,14.95,Tu những cô gái Cơ Tu ngày nay vẫn mặc đồ truyền thống vẫn hát ru con bằng làng điệu của dân tộc mình thế mới thấy thời gian có khiến cuộc sống đổi thay thì những mạch nguồn văn hóa vẫn luôn tồn,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000047,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000047.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000047.txt,549.0,567.04,18.04,thì những mạch nguồn văn hóa vẫn luôn tồn tại tạo nên bả sắc và là sức mạnh nội sinh cho mỗi tộp người rời Tây Giang chúng tôi tiếp tục,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000048,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000048.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000048.txt,555.24,567.04,11.8,nội sinh cho mỗi tộp người rời Tây Giang chúng tôi tiếp tục,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000049,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000049.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000049.txt,555.24,578.389,23.149,nội sinh cho mỗi tộp người rời Tây Giang chúng tôi tiếp tục cuộc hành trình của mình về huyện Đông Giang sông A Vương là một Phù Lưu lớn của Sông Bung bắt nguồn từ biên giới Việt Lào sông trảy qua địa phần huyện Tây Giang,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000050,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000050.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000050.txt,575.4,592.67,17.27,Lào sông trảy qua địa phần huyện Tây Giang và đi qua thị trứng PR các xã già hungo Mai của huyện Đông Giang đến xã tạin huyện Nam Giang rồi đổ vào Sông Bung và làng A cước ở thôn ainh thị,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000051,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000051.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000051.txt,588.079,600.99,12.911,Sông Bung và làng A cước ở thôn ainh thị trứng bro huyện Đông Giang dường như đã gắn bó cả cuộc đời mình bên Vọng A vương kể cho chúng tôi nghe những câu chuyện của dòng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000052,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000052.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000052.txt,599.84,612.99,13.15,chuyện của dòng sông trong trí nhớ của ông ngày ấy con sông A Vương rộng lớn lắm cá tôm nhiều không kể siết ngày bà con ra sông bắt cá đông vui cuộc sống cứ thể bình,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000053,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000053.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000053.txt,609.759,626.87,17.111,sông bắt cá đông vui cuộc sống cứ thể bình yên trôi qua rồi khi giặt mỉ thả bom bà con chạy vào rừng trú ẩn chiến tranh qua đi người C tu lại quay về bên dòng sông bao thế hệ người Cơ Tu đã sinh ra lớn,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000054,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000054.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000054.txt,623.36,635.99,12.63,sông bao thế hệ người Cơ Tu đã sinh ra lớn lên và chết đi dục sông ấy cái dòng sông này là bắt ngoàn từ xa,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000055,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000055.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000055.txt,630.4,643.87,13.47,sông ấy cái dòng sông này là bắt ngoàn từ xa lăng chảy xuống à mà trước Hồi chiế chưa chiến tranh á,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000056,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000056.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000056.txt,638.4,655.79,17.39,xuống à mà trước Hồi chiế chưa chiến tranh á thì cái dòng sò này nó rất lớn rất đẹp rất là xanh le rồi cá tôm rất là nhiều rồi cái đối với cuộc sống của bà,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000057,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000057.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000057.txt,652.48,663.069,10.589,là nhiều rồi cái đối với cuộc sống của bà con này á thì hồi trước chiế tranh á chúng tôi cũng đã sình sống cái bờ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000058,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000058.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000058.txt,658.84,675.23,16.39,á chúng tôi cũng đã sình sống cái bờ dọc cái bờ hai bờ sông này để làm nương rẫy à Rồi trong lúa trong ngồ rồi khi đã mệt nhọc đã cháy xuống tám giặt rồi,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000059,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000059.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000059.txt,671.56,688.55,16.99,đã mệt nhọc đã cháy xuống tám giặt rồi bắt tôm cá đối với cái dòng sò này mà trong khi chiến tranh á Chúng tôi là phải bỏ có một cái giai đoạn trong chiế tranh phải đi sơ tan vào rừng già à,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000060,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000060.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000060.txt,684.28,700.069,15.789,chiế tranh phải đi sơ tan vào rừng già à nhưng trong cái trong đó là chúng tôi vẫn tiếp tục về đây cảnh tác làm lượng rẫy cũng sinh sống với cái dong trong này trên dòng sông A Vương có công trình,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000061,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000061.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000061.txt,696.439,711.069,14.63,trong này trên dòng sông A Vương có công trình thủy điện a vương được khởi công xây dựng vào năm 2003 với công suất 210 MW gồm hai tổ máy điện lượng trung bình 737,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000062,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000062.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000062.txt,707.16,723.87,16.71,MW gồm hai tổ máy điện lượng trung bình 737 triệu KW M năm tháng 10 2008 dự án chính thức Hòa lưới điện quốc gia trong 15 năm vận hành thủy điện a vương luôn hoàn thành đạt và vượt sản lượng điện do Bộ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000063,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000063.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000063.txt,721.28,736.15,14.87,hoàn thành đạt và vượt sản lượng điện do Bộ Công Thương tập đoàn điện lực Việt Nam và tổng công ty phát điện giao tính đến ngày 30 tháng 10 năm 2022 nhà máy thủy điện a vương đã cán móc 10 tỷ KW điện,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000064,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000064.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000064.txt,732.4,746.99,14.59,"thủy điện a vương đã cán móc 10 tỷ KW điện đến ngày 20 tháng 12 năm 2022 đã có 10,15 tỷ KW điện được phát lên hệ thống lưới điện góp phần quan trọng đảm bảo an",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000065,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000065.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000065.txt,743.759,751.03,7.271,thống lưới điện góp phần quan trọng đảm bảo an ninh năng lượng quốc gia,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000066,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000066.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000066.txt,746.8,762.829,16.029,an ninh năng lượng quốc gia không kìm lòng trước cảnh sát thơ mộng của A Vương Chúng tôi đã làm một cuộc V ngoạn trên lòng hồ và quả thật không phụ lòng người càng đi sâu vào lòng hồ chúng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000067,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000067.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000067.txt,759.4,776.03,16.63,phụ lòng người càng đi sâu vào lòng hồ chúng tôi càng choáng ngợp với Cảnh sắc nơi đây hai bên bờ hồ là những núi đá sừng sững không khác gì một Hạ Long Giữa Lòng Quảng Nam và giữa cảnh sắt thơ mộng Hùng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
